RUC_PROVEEDOR,TIPO_PROCEDIMIENTO,SUB_TOTAL,IGV,ACUERDO_MARCO,year,month,day
669,0,26860.0,4834.8,3,2022,5,12
378,0,28587.24,5145.7,1,2022,5,12
992,0,2684.8,483.26,11,2022,5,12
1521,0,3618.16,651.27,1,2022,5,12
57,0,1025.0,184.5,6,2022,5,12
280,0,15810.96,2845.97,11,2022,5,12
668,0,3922.35,706.02,8,2022,5,12
845,0,408.0,73.44,12,2022,5,12
701,0,3542.55,637.66,15,2022,5,12
646,0,9863.1,1775.36,11,2022,5,12
1442,0,1350.0,243.0,12,2022,5,12
685,0,800.0,144.0,12,2022,5,12
1517,0,1720.0,309.6,6,2022,5,12
940,0,479.58,86.33,12,2022,5,12
1442,0,810.0,145.8,12,2022,5,12
1442,0,1080.0,194.4,12,2022,5,12
992,0,1073.96,193.31,11,2022,5,12
1025,0,1287.4,231.73,12,2022,5,12
781,0,1260.0,226.8,3,2022,5,12
301,0,3512.5,632.25,12,2022,5,12
165,0,4680.0,842.4,6,2022,5,12
1143,0,507.14,91.29,11,2022,5,12
1067,0,2559.15,460.65,1,2022,5,12
519,0,34953.8,6291.68,12,2022,5,12
1294,0,254.99,45.9,0,2022,5,12
409,1,1272.0,228.96,9,2022,5,12
1424,1,192.0,34.56,9,2022,5,12
267,0,2685.0,483.3,3,2022,5,12
311,1,428.4,77.11,9,2022,5,12
587,1,1240.0,223.2,9,2022,5,12
83,0,2672.1,480.98,3,2022,5,12
565,0,2296.0,0.0,12,2022,5,12
1289,0,5097.6,917.57,11,2022,5,12
1010,0,2540.48,457.29,11,2022,5,12
565,0,1000.0,0.0,12,2022,5,12
577,0,3904.0,702.72,10,2022,5,12
1313,0,3232.8,581.9,9,2022,5,12
1289,0,3058.56,550.54,11,2022,5,12
664,0,771.9,138.94,11,2022,5,12
1256,0,3893.6,700.85,6,2022,5,12
492,0,3352.37,603.43,11,2022,5,12
1409,0,13451.84,2421.33,9,2022,5,12
565,0,1886.2,0.0,12,2022,5,12
952,0,2451.0,441.18,3,2022,5,12
1517,0,1170.0,210.6,6,2022,5,12
1473,0,2622.0,471.96,9,2022,5,12
690,0,4381.0,788.58,3,2022,5,12
1164,0,800.0,144.0,12,2022,5,12
394,0,793.12,142.76,11,2022,5,12
771,0,792.45,142.64,11,2022,5,12
301,0,2151.0,387.18,12,2022,5,12
336,0,2830.0,509.4,12,2022,5,12
1116,0,21906.16,3943.11,15,2022,5,12
394,0,783.12,140.96,11,2022,5,12
1131,0,1125.0,202.5,20,2022,5,12
1242,0,22500.0,4050.0,0,2022,5,12
483,0,1710.0,307.8,0,2022,5,12
966,0,19220.04,3459.61,0,2022,5,12
1452,0,4300.0,774.0,0,2022,5,12
993,0,85.2,15.34,0,2022,5,12
421,0,1940.0,349.2,3,2022,5,12
565,0,327.86,0.0,12,2022,5,12
767,1,1082.5,194.85,9,2022,5,12
565,0,953.4,0.0,12,2022,5,12
57,0,2100.0,378.0,6,2022,5,12
328,0,8278.0,1490.04,3,2022,5,12
301,0,328.84,59.19,12,2022,5,12
1220,0,3923.9,706.3,12,2022,5,12
1220,0,239.4,43.09,12,2022,5,12
1156,0,1760.0,316.8,9,2022,5,12
113,0,837.0,150.66,12,2022,5,12
603,0,267.36,48.12,11,2022,5,12
408,0,1011.12,182.0,11,2022,5,12
1037,0,1359.36,244.68,11,2022,5,12
826,0,541.12,97.4,9,2022,5,12
398,0,2223.36,400.2,1,2022,5,12
1003,0,37376.25,6727.73,12,2022,5,12
577,0,380.0,68.4,10,2022,5,12
301,0,192.15,34.59,12,2022,5,12
454,0,589.06,106.03,11,2022,5,12
997,0,1044.12,187.94,11,2022,5,12
1220,0,447.0,80.46,12,2022,5,12
1116,0,1173.53,211.24,11,2022,5,12
1110,0,1253.56,225.64,11,2022,5,12
1220,0,670.77,120.74,11,2022,5,12
537,0,6025.86,1084.65,11,2022,5,12
1220,0,7517.3,1353.11,11,2022,5,12
1220,0,1507.08,271.27,11,2022,5,12
206,0,851.76,153.32,11,2022,5,12
747,0,55117.0,9921.06,3,2022,5,12
603,0,343.92,61.92,11,2022,5,12
969,0,6985.6,1257.41,15,2022,5,12
537,0,669.19,120.45,15,2022,5,12
1010,0,932.25,167.8,11,2022,5,12
896,0,2056.54,370.18,12,2022,5,12
1339,0,660.0,118.8,12,2022,5,12
1064,0,38940.0,7009.2,12,2022,5,12
1273,0,20.0,3.6,12,2022,5,12
356,0,20.0,3.6,12,2022,5,12
1222,0,37.0,6.66,12,2022,5,12
969,0,3776.0,679.68,15,2022,5,12
128,0,360.0,64.8,12,2022,5,12
390,0,11960.5,2152.89,1,2022,5,12
997,0,1117.68,201.18,11,2022,5,12
669,0,1504.0,270.72,6,2022,5,12
969,0,902.42,162.44,11,2022,5,12
558,0,400.74,72.13,12,2022,5,12
1148,0,3400.0,612.0,12,2022,5,12
394,0,906.03,163.09,11,2022,5,12
301,0,312.6,56.27,12,2022,5,12
115,1,1564.0,281.52,2,2022,5,12
563,0,394.75,71.06,11,2022,5,12
1299,0,10356.28,1864.13,11,2022,5,12
1256,0,1065.2,191.74,6,2022,5,12
896,0,1457.08,262.27,12,2022,5,12
847,0,3436.2,618.52,1,2022,5,12
394,0,783.12,140.96,11,2022,5,12
641,0,15500.0,2790.0,12,2022,5,12
1294,0,3192.0,574.56,0,2022,5,12
106,0,2741.5,493.47,12,2022,5,12
718,0,713.67,128.46,11,2022,5,12
1076,0,2054.8,369.86,11,2022,5,12
30,0,324.0,58.32,9,2022,5,12
30,0,468.0,84.24,9,2022,5,12
1100,0,1158.4,208.51,12,2022,5,12
629,0,1656.4,298.15,1,2022,5,12
889,0,6118.0,1101.24,6,2022,5,12
889,0,1623.76,292.28,6,2022,5,12
889,0,417.0,75.06,6,2022,5,12
858,0,661.2,119.02,12,2022,5,12
381,0,1169.81,210.56,12,2022,5,12
1363,0,53.0,9.54,12,2022,5,12
301,0,470.85,84.75,12,2022,5,12
669,0,4905.65,883.02,6,2022,5,12
299,0,3224.45,580.4,12,2022,5,12
661,0,22189.98,3994.2,15,2022,5,12
1029,0,1570.86,282.75,2,2022,5,12
1518,0,2615.2,470.74,6,2022,5,12
544,0,35518.57,6393.34,3,2022,5,12
1324,0,570.0,102.6,12,2022,5,12
410,0,672.84,121.11,12,2022,5,12
669,0,20403.0,3672.54,3,2022,5,12
295,0,28115.0,5060.7,3,2022,5,12
360,0,5570.34,1002.66,11,2022,5,12
352,0,614.5,110.61,14,2022,5,12
662,0,1753.56,315.64,1,2022,5,12
280,0,15810.96,2845.97,11,2022,5,12
280,0,31621.92,5691.95,11,2022,5,12
897,0,7230.0,1301.4,6,2022,5,12
1005,0,8499.6,1529.93,11,2022,5,12
1097,0,296.14,53.31,12,2022,5,12
280,0,15810.96,2845.97,11,2022,5,12
1220,0,17829.43,3209.3,11,2022,5,12
162,1,225.4,40.57,9,2022,5,12
162,1,231.3,41.63,9,2022,5,12
113,1,967.8,174.2,9,2022,5,12
767,1,1770.0,318.6,9,2022,5,12
587,1,2480.0,446.4,9,2022,5,12
1271,0,8396.0,1511.28,9,2022,5,12
718,0,5071.4,912.85,11,2022,5,12
496,0,5514.0,992.52,9,2022,5,12
1100,0,868.2,156.28,12,2022,5,12
557,0,2092.2,376.6,1,2022,5,12
1100,0,361.6,65.09,12,2022,5,12
629,0,9974.88,1795.48,1,2022,5,12
1041,0,1403.54,252.63,11,2022,5,12
206,0,12011.45,2162.08,11,2022,5,12
1097,0,341.7,61.51,12,2022,5,12
13,0,389.0,70.02,12,2022,5,12
1355,0,7994.09,1438.94,11,2022,5,12
1228,0,16556.75,2980.22,15,2022,5,12
1097,0,1708.5,307.53,12,2022,5,12
972,0,7331.21,1319.62,11,2022,5,12
1470,0,1719.07,309.43,11,2022,5,12
972,0,1752.63,315.47,11,2022,5,12
563,0,6330.0,0.0,15,2022,5,12
17,0,800.0,144.0,12,2022,5,12
1527,0,1326.0,238.68,6,2022,5,12
1530,0,2160.0,388.8,6,2022,5,12
716,0,1440.0,259.2,12,2022,5,12
175,0,7600.0,1368.0,6,2022,5,12
1386,0,1402.08,252.37,11,2022,5,12
182,1,64064.0,11531.52,6,2022,5,12
1026,0,2087.7,375.79,11,2022,5,12
535,0,936.0,168.48,6,2022,5,12
1104,0,1217.6,219.17,12,2022,5,12
1035,0,5495.8,989.24,11,2022,5,12
1530,0,6808.8,1225.58,6,2022,5,12
537,0,22594.65,4067.04,11,2022,5,12
992,0,1454.31,261.78,11,2022,5,12
232,0,80000.0,14400.0,12,2022,5,12
175,0,1620.0,291.6,9,2022,5,12
401,0,125.28,22.55,12,2022,5,12
1361,0,2698.7,485.77,11,2022,5,12
812,0,1665.0,299.7,0,2022,5,12
1147,0,9653.84,1737.69,1,2022,5,12
867,0,4193.2,754.78,11,2022,5,12
227,0,1188.0,213.84,3,2022,5,12
1113,0,18794.16,3382.95,11,2022,5,12
1030,0,767.76,138.2,11,2022,5,12
1007,0,8523.63,1534.26,11,2022,5,12
454,0,3227.88,581.02,11,2022,5,12
301,0,11713.2,2108.38,12,2022,5,12
1174,0,1952.0,351.36,12,2022,5,12
454,0,53832.22,9689.8,11,2022,5,12
585,0,1476.0,265.68,12,2022,5,12
511,0,1830.0,329.4,12,2022,5,12
381,0,264.0,47.52,12,2022,5,12
1174,0,348.0,62.64,12,2022,5,12
685,0,405.0,72.9,12,2022,5,12
1166,0,908.8,163.58,12,2022,5,12
701,0,25554.3,4599.77,15,2022,5,12
381,0,139.2,25.06,12,2022,5,12
1363,0,298.5,53.73,12,2022,5,12
1166,0,252.0,45.36,12,2022,5,12
106,0,540.0,97.2,12,2022,5,12
585,0,105.0,18.9,12,2022,5,12
811,0,1592.0,286.56,12,2022,5,12
585,0,1350.0,243.0,12,2022,5,12
1299,0,2491.0,448.38,12,2022,5,12
704,0,570.0,102.6,12,2022,5,12
157,0,98.0,17.64,12,2022,5,12
17,0,1080.0,194.4,12,2022,5,12
1507,0,1026.0,184.68,12,2022,5,12
1342,0,6750.0,1215.0,12,2022,5,12
969,0,12562.41,2261.23,8,2022,5,12
1166,0,761.0,136.98,12,2022,5,12
157,0,78.4,14.11,12,2022,5,12
585,0,5412.0,974.16,12,2022,5,12
113,0,998.8,179.78,12,2022,5,12
1473,0,577.0,103.86,9,2022,5,12
554,0,179.6,32.33,12,2022,5,12
207,0,382.44,68.84,9,2022,5,12
1092,0,1533.84,276.09,11,2022,5,12
837,0,315.0,56.7,3,2022,5,12
554,0,290.14,52.23,12,2022,5,12
963,0,1650.0,297.0,12,2022,5,12
940,0,564.22,101.56,12,2022,5,12
747,0,33178.53,5972.14,12,2022,5,12
341,0,138.0,24.84,12,2022,5,12
969,0,1526.84,274.83,11,2022,5,12
20,0,154.8,27.86,9,2022,5,12
301,0,583.2,104.98,12,2022,5,12
675,0,18976.45,3415.76,12,2022,5,12
760,0,1277.76,230.0,11,2022,5,12
336,0,2720.0,489.6,12,2022,5,12
1473,0,621.0,111.78,9,2022,5,12
113,0,1627.5,292.95,11,2022,5,12
381,0,41057.28,7390.31,12,2022,5,12
256,0,3348.0,602.64,3,2022,5,12
495,0,1334.98,240.3,15,2022,5,12
1501,0,358.66,64.56,11,2022,5,12
952,0,1509.9,271.78,3,2022,5,12
232,0,71450.55,12861.1,12,2022,5,12
1222,0,146.88,26.43,12,2022,5,12
340,0,219.51,39.51,12,2022,5,12
1097,0,9448.92,1700.81,12,2022,5,12
942,0,24867.6,4476.17,12,2022,5,12
404,0,1525.8,274.64,9,2022,5,12
854,0,865.0,155.7,12,2022,5,12
1220,0,51.6,9.29,12,2022,5,12
891,0,799.0,143.82,12,2022,5,12
406,0,6120.0,1101.6,12,2022,5,12
932,0,1125.0,202.5,12,2022,5,12
165,0,2000.0,360.0,6,2022,5,12
1273,0,120.0,21.6,12,2022,5,12
321,0,1715.33,308.76,11,2022,5,12
811,0,160.0,28.8,12,2022,5,12
892,0,2480.0,446.4,2,2022,5,12
932,0,1840.0,331.2,12,2022,5,12
401,0,150001.86,27000.34,12,2022,5,12
1145,0,262.5,47.25,3,2022,5,12
1222,0,140.0,25.2,12,2022,5,12
1081,0,2059.3,370.67,11,2022,5,12
812,0,6725.62,1210.61,15,2022,5,12
747,0,2968.0,534.24,14,2022,5,12
1068,0,26889.24,4840.06,12,2022,5,12
721,0,55294.65,9953.04,12,2022,5,12
647,0,5723.46,1030.22,11,2022,5,12
855,0,347.45,62.54,12,2022,5,12
647,0,12407.42,2233.34,11,2022,5,12
1301,0,12525.2,2254.54,9,2022,5,12
1473,0,10695.0,1925.1,9,2022,5,12
647,0,6724.8,1210.46,11,2022,5,12
811,0,650.0,117.0,12,2022,5,12
969,0,1804.84,324.87,11,2022,5,12
992,0,954.62,171.83,11,2022,5,12
850,0,44140.0,7945.2,12,2022,5,12
206,0,1012.7,182.29,11,2022,5,12
1273,0,120.0,21.6,12,2022,5,12
1222,0,280.0,50.4,12,2022,5,12
942,0,94.0,16.92,12,2022,5,12
1309,0,479.22,86.25,11,2022,5,12
1309,0,2513.57,452.44,11,2022,5,12
565,0,416.88,0.0,11,2022,5,12
1357,0,347.31,62.52,12,2022,5,12
1299,0,45.0,8.1,12,2022,5,12
850,0,60454.7,10881.85,12,2022,5,12
1136,0,7501.11,1350.2,12,2022,5,12
210,0,1734.24,312.17,12,2022,5,12
854,0,865.0,155.7,12,2022,5,12
1222,0,1768.5,318.33,12,2022,5,12
565,0,208.44,0.0,11,2022,5,12
891,0,3450.0,621.0,12,2022,5,12
1310,0,1734.0,312.12,11,2022,5,12
1504,0,2684.88,483.28,11,2022,5,12
590,0,3298.34,593.7,15,2022,5,12
210,0,87.12,15.68,12,2022,5,12
539,0,1182.5,212.85,12,2022,5,12
1166,0,1062.6,191.27,12,2022,5,12
1133,0,259.82,46.74,12,2022,5,12
1222,0,1060.0,190.8,12,2022,5,12
17,0,320.0,57.6,12,2022,5,12
1010,0,224.16,40.35,11,2022,5,12
1010,0,179.33,32.28,11,2022,5,12
1222,0,975.0,175.5,12,2022,5,12
1220,0,2670.0,480.6,12,2022,5,12
969,0,5471.07,984.79,15,2022,5,12
483,0,2936.8,528.62,1,2022,5,12
1521,0,1892.0,340.56,1,2022,5,12
214,0,4489.25,808.07,12,2022,5,12
671,0,1374.5,247.41,11,2022,5,12
581,0,199.41,35.89,12,2022,5,12
1067,0,2510.6,451.91,1,2022,5,12
1395,0,4830.0,869.4,22,2022,5,12
992,0,969.46,174.5,11,2022,5,12
132,0,1790.4,322.27,9,2022,5,12
746,0,2953.32,531.6,11,2022,5,12
1222,0,31922.04,5745.97,12,2022,5,12
932,0,659.0,118.62,12,2022,5,12
254,0,1586.51,285.57,11,2022,5,12
747,0,1153.92,207.72,14,2022,5,12
1273,0,2420.0,435.6,12,2022,5,12
817,0,1797.63,323.57,11,2022,5,12
401,0,2900.0,522.0,12,2022,5,12
1255,0,10324.08,1858.33,2,2022,5,12
1133,0,106.96,19.22,12,2022,5,12
664,0,1452.11,261.38,11,2022,5,12
811,0,780.0,140.4,12,2022,5,12
301,0,216.53,38.98,12,2022,5,12
594,0,3000.0,540.0,10,2022,5,12
1363,0,656.25,118.13,12,2022,5,12
1294,0,298.32,53.68,11,2022,5,12
1206,0,1085.0,195.3,12,2022,5,12
1099,0,2247.52,404.55,12,2022,5,12
1041,0,17466.67,3144.0,11,2022,5,12
1379,0,652.4,117.43,11,2022,5,12
1521,0,1607.55,289.36,1,2022,5,12
1355,0,435.52,78.4,11,2022,5,12
1309,0,2013.69,362.46,11,2022,5,12
1169,0,1755.8,316.05,11,2022,5,12
997,0,463.42,83.42,11,2022,5,12
763,0,2863.92,515.51,11,2022,5,12
581,0,250.03,45.01,12,2022,5,12
594,0,1200.0,216.0,10,2022,5,12
356,0,1139.92,205.19,12,2022,5,12
1146,0,261.1,47.0,11,2022,5,12
301,0,754.67,135.84,12,2022,5,12
1003,0,2686.5,483.57,12,2022,5,12
337,0,26171.58,4710.88,12,2022,5,12
972,0,1327.52,238.95,11,2022,5,12
301,0,403.5,72.63,12,2022,5,12
1039,0,7386.4,1329.55,12,2022,5,12
701,0,2945.38,530.17,15,2022,5,12
515,0,956.4,172.15,11,2022,5,12
1067,0,3437.12,618.68,1,2022,5,12
554,0,1436.5,258.57,12,2022,5,12
410,0,651.97,117.35,12,2022,5,12
1043,0,1325.5,238.59,12,2022,5,12
1166,0,830.28,149.46,12,2022,5,12
1042,0,397.28,71.51,12,2022,5,12
843,0,3244.5,584.01,12,2022,5,12
594,0,3000.0,540.0,10,2022,5,12
301,0,194.0,34.92,12,2022,5,12
1473,0,1516.8,273.02,9,2022,5,12
1310,0,5817.28,1047.11,11,2022,5,12
966,0,2834.38,510.19,1,2022,5,12
377,0,84.0,15.12,9,2022,5,12
1473,0,540.0,97.2,9,2022,5,12
162,0,337.8,60.8,12,2022,5,12
1059,0,7886.17,1419.52,9,2022,5,12
486,0,612.0,110.16,12,2022,5,12
790,0,570.08,102.61,12,2022,5,12
1409,0,9123.0,1642.14,9,2022,5,12
1409,0,1009.8,181.76,9,2022,5,12
896,1,113174.14,20371.35,12,2022,5,12
461,0,400.15,72.03,12,2022,5,12
3,0,25331.61,4559.68,12,2022,5,12
380,0,30400.0,5472.0,12,2022,5,12
377,0,414.18,74.55,9,2022,5,12
186,0,2639.71,475.15,12,2022,5,12
186,0,966.25,173.93,12,2022,5,12
1473,0,4877.8,878.0,9,2022,5,12
186,0,537.94,96.83,11,2022,5,12
186,0,2439.0,439.02,12,2022,5,12
208,0,1198.0,215.64,9,2022,5,12
1326,0,339.8,61.16,12,2022,5,12
416,0,48752.0,8775.36,9,2022,5,12
203,0,355.8,64.04,11,2022,5,12
1326,0,3567.9,642.22,12,2022,5,12
714,0,243.86,43.9,11,2022,5,12
381,0,49.67,8.94,12,2022,5,12
79,0,593.7,106.87,9,2022,5,12
763,0,1566.18,281.91,11,2022,5,12
624,0,12249.9,2204.98,11,2022,5,12
1015,0,995.64,179.22,11,2022,5,12
394,0,1000.89,180.16,11,2022,5,12
1299,0,861.39,155.05,11,2022,5,12
1421,0,190.8,34.34,9,2022,5,12
38,0,275.0,49.5,9,2022,5,12
1267,0,39.52,7.11,9,2022,5,12
205,0,1452.5,261.45,9,2022,5,12
847,0,2001.16,360.21,9,2022,5,12
1181,0,380.0,68.4,9,2022,5,12
554,0,1046.5,188.37,12,2022,5,12
1409,0,2604.33,468.77,9,2022,5,12
843,0,4171.2,750.82,12,2022,5,12
554,0,962.78,173.28,12,2022,5,12
1473,0,569.74,102.55,9,2022,5,12
1166,0,846.6,152.39,12,2022,5,12
140,0,1506.27,271.13,9,2022,5,12
961,0,163.9,29.5,9,2022,5,12
602,0,22948.3,4130.69,11,2022,5,12
1003,0,550.7,99.13,12,2022,5,12
885,0,5614.88,1010.68,4,2022,5,12
602,0,26009.75,4681.76,11,2022,5,12
718,0,682.41,122.83,11,2022,5,12
1136,0,65701.35,11826.24,12,2022,5,12
1136,0,13792.46,2482.66,12,2022,5,12
782,0,4251.1,765.2,11,2022,5,12
644,0,1152.38,207.43,9,2022,5,12
478,0,2011.94,362.15,11,2022,5,12
1346,0,2353.36,423.6,9,2022,5,12
123,0,212.55,38.26,9,2022,5,12
344,0,78.68,14.16,9,2022,5,12
340,0,75.39,13.58,12,2022,5,12
381,1,64391.4,11590.45,12,2022,5,12
377,0,1353.6,243.65,9,2022,5,12
1431,0,1022.4,184.03,9,2022,5,12
1220,0,496.92,89.45,11,2022,5,12
364,0,5854.5,1053.81,11,2022,5,12
410,0,130.0,23.4,12,2022,5,12
260,0,39.0,7.02,12,2022,5,12
1220,0,993.84,178.89,11,2022,5,12
537,0,230.0,41.4,11,2022,5,12
301,0,294.08,52.93,12,2022,5,12
811,0,1040.0,187.2,12,2022,5,12
811,0,390.0,70.2,12,2022,5,12
811,0,780.0,140.4,12,2022,5,12
811,0,520.0,93.6,12,2022,5,12
811,0,390.0,70.2,12,2022,5,12
811,0,520.0,93.6,12,2022,5,12
811,0,650.0,117.0,12,2022,5,12
1005,0,581.72,104.71,11,2022,5,12
754,0,319.8,57.56,3,2022,5,12
1255,0,1220.0,219.6,3,2022,5,12
395,0,295.04,53.11,5,2022,5,12
826,0,337.5,60.75,3,2022,5,12
1281,0,210.0,37.8,9,2022,5,12
1478,0,3379.0,608.22,3,2022,5,12
286,0,600.76,108.14,3,2022,5,12
345,0,1430.0,257.4,3,2022,5,12
1159,0,390.56,70.3,3,2022,5,12
1311,0,951.0,171.18,3,2022,5,12
1484,0,600.0,108.0,3,2022,5,12
308,0,3194.1,574.94,14,2022,5,12
454,0,2379.0,428.22,11,2022,5,12
483,0,2013.34,362.4,0,2022,5,12
165,0,1180.0,212.4,2,2022,5,12
1242,0,1120.0,201.6,0,2022,5,12
1206,0,899.6,161.93,12,2022,5,12
811,0,376.0,67.68,12,2022,5,12
1332,0,1746.54,314.38,11,2022,5,12
1452,0,340.0,61.2,0,2022,5,12
1484,0,7110.0,1279.8,3,2022,5,12
525,0,3866.76,696.02,15,2022,5,12
949,0,1080.0,194.4,5,2022,5,12
949,0,21.68,3.9,5,2022,5,12
186,0,922.68,166.08,12,2022,5,12
186,0,361.6,65.09,12,2022,5,12
186,0,16.8,3.02,12,2022,5,12
186,0,954.08,171.73,12,2022,5,12
186,0,1363.0,245.34,12,2022,5,12
854,0,1820.86,327.75,12,2022,5,12
483,0,4104.04,738.73,1,2022,5,12
1104,0,5400.0,972.0,12,2022,5,12
388,0,1820.4,327.67,1,2022,5,12
390,0,987.64,177.78,1,2022,5,12
70,0,438.6,78.95,12,2022,5,12
638,0,226.56,40.78,1,2022,5,12
70,0,149.31,26.88,12,2022,5,12
942,0,336.96,60.66,12,2022,5,12
70,0,756.0,136.08,12,2022,5,12
70,0,22746.0,4094.28,12,2022,5,12
1380,1,205.5,36.99,11,2022,5,12
162,0,12763.34,2297.4,12,2022,5,12
1003,0,131.68,23.71,12,2022,5,12
1380,1,246.62,44.39,11,2022,5,12
1380,1,205.5,36.99,11,2022,5,12
1380,1,205.5,36.99,11,2022,5,12
1388,1,273.3,49.19,11,2022,5,12
1380,1,193.68,34.86,11,2022,5,12
1380,1,190.56,34.3,11,2022,5,12
1380,1,190.56,34.3,11,2022,5,12
1380,1,390.0,70.2,11,2022,5,12
210,0,688.63,123.95,12,2022,5,12
1505,0,968.9,174.4,12,2022,5,12
817,0,2110.95,379.97,11,2022,5,12
1364,0,242.0,43.56,12,2022,5,12
410,0,137.3,24.71,12,2022,5,12
1097,0,1890.74,340.33,12,2022,5,12
866,0,1700.0,306.0,12,2022,5,12
72,0,161.6,29.09,12,2022,5,12
850,0,76451.54,13761.29,11,2022,5,12
1492,0,223.43,40.22,12,2022,5,12
718,0,699.02,125.82,11,2022,5,12
483,0,1477.72,265.99,1,2022,5,12
1100,0,8638.8,1554.98,11,2022,5,12
989,0,6712.2,1208.2,11,2022,5,12
747,0,2404.0,432.72,14,2022,5,12
811,0,520.0,93.6,12,2022,5,12
745,0,1160.8,208.94,2,2022,5,12
997,0,1156.35,208.14,11,2022,5,12
989,0,5832.19,1049.79,11,2022,5,12
1111,0,26694.88,4805.08,11,2022,5,12
210,0,497.46,89.53,12,2022,5,12
499,0,963.0,173.34,12,2022,5,12
162,0,1080.74,194.53,12,2022,5,12
438,0,839.04,151.03,11,2022,5,12
410,0,137.3,24.71,12,2022,5,12
565,0,30313.0,0.0,12,2022,5,12
70,0,430.56,77.5,12,2022,5,12
1005,0,899.44,161.9,11,2022,5,12
70,0,163.5,29.43,12,2022,5,12
70,0,1300.79,234.13,12,2022,5,12
1506,0,1879.2,338.25,11,2022,5,12
1307,0,5470.8,984.74,12,2022,5,12
1358,0,6076.84,1093.83,9,2022,5,12
321,0,969.55,174.52,11,2022,5,12
1307,0,5132.95,923.91,12,2022,5,12
70,0,451.3,81.24,12,2022,5,12
1104,0,444.0,79.92,12,2022,5,12
70,0,243.23,43.79,12,2022,5,12
1440,0,3682.44,0.0,11,2022,5,12
1409,0,2585.0,465.3,9,2022,5,12
1473,0,3792.87,682.72,9,2022,5,12
1104,0,255.0,45.9,12,2022,5,12
438,0,365.44,65.78,11,2022,5,12
1488,0,2284.03,411.13,11,2022,5,12
201,0,3528.3,635.09,11,2022,5,12
398,0,55823.04,10048.15,1,2022,5,12
664,0,5660.6,1018.91,11,2022,5,12
966,0,16853.72,3033.67,1,2022,5,12
920,0,4594.0,826.92,1,2022,5,12
989,0,12753.18,2295.57,11,2022,5,12
162,0,1002.5,180.45,12,2022,5,12
1034,0,650.0,117.0,12,2022,5,12
997,0,298.32,53.7,11,2022,5,12
1010,0,1132.12,203.8,11,2022,5,12
1010,0,1789.92,322.19,11,2022,5,12
1326,0,485.78,87.44,12,2022,5,12
1005,0,365.36,65.76,11,2022,5,12
997,0,503.43,90.62,11,2022,5,12
671,0,2182.88,392.92,11,2022,5,12
1010,0,745.8,134.24,11,2022,5,12
125,0,1688.44,303.92,6,2022,5,12
1254,0,271.0,48.78,3,2022,5,12
989,0,5310.08,955.81,11,2022,5,12
947,0,760.74,136.93,1,2022,5,12
947,0,1141.11,205.4,1,2022,5,12
1409,0,2001.0,360.18,9,2022,5,12
1145,0,1135.0,204.3,12,2022,5,12
1171,0,22909.0,4123.62,12,2022,5,12
969,0,902.42,162.44,11,2022,5,12
1037,0,152.59,27.47,11,2022,5,12
1171,0,16549.6,2978.93,12,2022,5,12
162,0,507.14,91.29,11,2022,5,12
1388,0,492.24,88.6,11,2022,5,12
746,0,1513.96,272.51,11,2022,5,12
899,0,226.8,40.82,12,2022,5,12
347,0,894.82,161.07,12,2022,5,12
1386,0,2349.3,422.87,11,2022,5,12
671,0,6219.96,1119.59,11,2022,5,12
1386,0,2722.19,489.99,11,2022,5,12
457,0,2310.69,415.92,12,2022,5,12
866,0,350.0,63.0,12,2022,5,12
703,0,481.6,86.69,12,2022,5,12
1299,0,440.02,79.2,11,2022,5,12
454,0,601.72,108.31,11,2022,5,12
770,0,607.46,109.34,11,2022,5,12
421,0,7532.0,1355.76,3,2022,5,12
454,0,601.72,108.31,11,2022,5,12
521,0,1454.52,261.81,12,2022,5,12
1146,0,223.8,40.28,11,2022,5,12
173,0,1350.0,243.0,6,2022,5,12
558,0,776.46,139.76,12,2022,5,12
1517,0,780.0,140.4,6,2022,5,12
877,0,1818.46,0.0,9,2022,5,12
1044,0,15511.0,2791.98,3,2022,5,12
1360,0,3551.01,639.19,3,2022,5,12
1360,0,1750.07,315.01,3,2022,5,12
969,0,902.42,162.44,11,2022,5,12
327,0,38000.0,6840.0,9,2022,5,12
313,0,3480.0,626.4,6,2022,5,12
448,0,386.52,69.57,3,2022,5,12
1002,0,1203.42,216.62,15,2022,5,12
1360,0,1840.0,331.2,3,2022,5,12
1030,0,3460.65,622.92,11,2022,5,12
947,0,503.43,90.62,1,2022,5,12
409,0,61876.2,11137.71,10,2022,5,12
263,0,56.89,10.24,9,2022,5,12
414,0,84740.6,15253.31,5,2022,5,12
414,0,84742.42,15253.64,5,2022,5,12
414,0,84741.75,15253.52,5,2022,5,12
1030,0,1755.04,315.91,11,2022,5,12
746,0,407.96,73.43,11,2022,5,12
1293,0,63.12,11.36,0,2022,5,12
768,0,2732.4,491.83,11,2022,5,12
730,0,4027.32,724.92,11,2022,5,12
210,0,2840.14,511.22,12,2022,5,12
544,0,310.8,55.94,3,2022,5,12
997,0,1848.09,332.66,11,2022,5,12
536,0,2455.6,442.01,11,2022,5,12
396,0,1279.04,230.23,11,2022,5,12
301,0,1195.0,215.1,12,2022,5,12
1490,0,551.9,99.34,11,2022,5,12
1035,0,13051.5,2349.27,11,2022,5,12
997,0,1532.81,275.91,11,2022,5,12
418,0,512.8,92.3,12,2022,5,12
